#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
302_c2	2018	2018	1945	1945	ESDN							
302_c2	2037	2037	1964	1964	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	2051	2051	-1	-1	H454							Smoking gun  Edit: T PL: 6 RS: 13 RL: 1 RWTS: 0 EL: 1
302_c2	2059	2059	1985	1985	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2083	2083	2009	2009	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2088	2088	2014	2014	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	2089	2089	2015	2015	H454							Smoking gun  Edit: G PL: 2 RS: 16 RL: 1 RWTS: 0 EL: 1
302_c2	2103	2103	2029	2029	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	2110	2110	2036	2036	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2117	2117	2043	2043	ESDN							
302_c2	2117	2117	2043	2043	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2124	2124	2050	2050	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2126	2126	2052	2052	ESDN							
302_c2	2127	2127	-1	-1	H454							Funny histogram No edit. PL: 1 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	2128	2128	-1	-1	H454							Funny histogram No edit. PL: 1 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	2144	2144	2068	2068	ESDN							
302_c2	2144	2144	2068	2068	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	2161	2161	2085	2085	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2178	2178	2102	2102	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2181	2181	2105	2105	H454							Smoking gun  Edit: C PL: 3 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	2195	2195	2118	2118	H454							Smoking gun  Edit: C PL: 2 RS: 15 RL: 1 RWTS: 0 EL: 1
302_c2	2197	2197	2120	2120	ESDN							
302_c2	2220	2220	2143	2143	H454							Smoking gun  Edit: T PL: 3 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	2227	2227	2149	2149	H454							Smoking gun  Edit: A PL: 5 RS: 11 RL: 1 RWTS: 0 EL: 1
302_c2	2234	2234	2155	2155	ESDN							
302_c2	2236	2236	2157	2157	ESDN							
302_c2	2248	2248	-1	-1	H454							No edit. PL: 4 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c2	2249	2249	2169	2169	H454							No edit. PL: 4 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c2	2253	2253	2173	2173	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	2258	2258	2178	2178	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2266	2266	2186	2186	ESDN							
302_c2	2266	2266	2186	2186	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2287	2287	-1	-1	H454							No edit. PL: 0 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c2	2288	2288	2207	2207	ESDN							
302_c2	2291	2291	2210	2210	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2296	2296	2215	2215	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2297	2297	2216	2216	ESDN							
302_c2	2297	2297	2216	2216	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2308	2308	2227	2227	H454							No edit. PL: 6 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	2315	2315	2234	2234	H454							No edit. PL: 6 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	2332	2332	2251	2251	ESDN							
302_c2	2333	2333	2252	2252	ESDN							
302_c2	2336	2336	2255	2255	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2337	2337	-1	-1	H454							Smoking gun  Edit: T PL: 4 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	2346	2346	2263	2263	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	2352	2352	2269	2269	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	2368	2368	2285	2285	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	2373	2373	2290	2290	ESDN							
302_c2	2373	2373	2290	2290	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	2383	2383	2300	2300	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	2386	2386	2303	2303	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	2398	2398	2315	2315	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2408	2408	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 16 RL: 4 RWTS: 0 EL: 4
302_c2	2409	2409	2325	2325	H454							Funny histogram No edit. PL: 3 RS: 16 RL: 4 RWTS: 0 EL: 4
302_c2	2412	2412	2328	2328	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c2	2418	2418	2334	2334	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2442	2442	2358	2358	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2444	2444	2360	2360	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2445	2445	2361	2361	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2459	2459	2375	2375	ESDN							
302_c2	2460	2460	2376	2376	ESDN							
302_c2	2462	2462	2378	2378	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2465	2465	-1	-1	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2466	2466	2381	2381	ESDN							
302_c2	2483	2483	-1	-1	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c2	2484	2484	2398	2398	ESDN							
302_c2	2507	2507	2421	2421	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2508	2508	-1	-1	H454							No edit. PL: 3 RS: 20 RL: 3 RWTS: 0 EL: 3
302_c2	2509	2509	2422	2422	H454							No edit. PL: 3 RS: 20 RL: 3 RWTS: 0 EL: 3
302_c2	2512	2512	2425	2425	ESDN							
302_c2	2519	2519	2432	2432	H454							No edit. PL: 4 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2525	2525	2438	2438	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2538	2538	-1	-1	H454							No edit. PL: 4 RS: 19 RL: 3 RWTS: 0 EL: 3
302_c2	2539	2539	2451	2451	H454							No edit. PL: 4 RS: 19 RL: 3 RWTS: 0 EL: 3
302_c2	2547	2547	2459	2459	ESDN							
302_c2	2547	2547	2459	2459	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2551	2551	-1	-1	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2552	2552	2463	2463	H454							Smoking gun  Edit: G PL: 2 RS: 19 RL: 1 RWTS: 0 EL: 1
302_c2	2560	2560	2470	2470	H454							No edit. PL: 4 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c2	2566	2566	2476	2476	ESDN							
302_c2	2566	2566	2476	2476	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c2	2576	2576	2486	2486	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2578	2578	2488	2488	H454							No edit. PL: 5 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c2	2590	2590	2500	2500	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2595	2595	2505	2505	H454							Smoking gun  Edit: T PL: 3 RS: 20 RL: 1 RWTS: 0 EL: 1
302_c2	2598	2598	2508	2508	ESDN							
302_c2	2613	2613	2523	2523	ESDN							
302_c2	2620	2620	-1	-1	H454							Smoking gun  Edit: A PL: 3 RS: 21 RL: 1 RWTS: 0 EL: 1
302_c2	2622	2622	2531	2531	ESDN							
302_c2	2630	2630	-1	-1	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2637	2637	2545	2545	ESDN							
302_c2	2637	2637	2545	2545	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2640	2640	2548	2548	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2641	2641	2549	2549	H454							Smoking gun  Edit: T PL: 2 RS: 21 RL: 1 RWTS: 0 EL: 1
302_c2	2649	2649	2557	2557	ESDN							
302_c2	2655	2655	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c2	2656	2656	2563	2563	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c2	2662	2662	2569	2569	H454							Smoking gun  Edit: A PL: 1 RS: 20 RL: 1 RWTS: 0 EL: 1
302_c2	2670	2670	2576	2576	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2671	2671	2577	2577	ESDN							
302_c2	2671	2671	2577	2577	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2678	2678	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c2	2679	2679	2584	2584	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c2	2691	2691	2596	2596	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2696	2696	2601	2601	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	2702	2702	2607	2607	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c2	2707	2707	-1	-1	H454							Smoking gun  Edit: T PL: 2 RS: 20 RL: 1 RWTS: 0 EL: 1
302_c2	2719	2719	2623	2623	ESDN							
302_c2	2719	2719	2623	2623	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c2	2728	2728	-1	-1	H454							No edit. PL: 7 RS: 13 RL: 4 RWTS: 0 EL: 4
302_c2	2729	2729	2632	2632	H454							No edit. PL: 7 RS: 13 RL: 4 RWTS: 0 EL: 4
302_c2	2730	2730	2633	2633	ESDN							
302_c2	2739	2739	2642	2642	ESDN							
302_c2	2739	2739	2642	2642	H454							No edit. PL: 1 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2750	2750	-1	-1	H454							Smoking gun  Edit: G PL: 2 RS: 25 RL: 1 RWTS: 0 EL: 1
302_c2	2752	2752	2654	2654	ESDN							
302_c2	2754	2754	2656	2656	H454							No edit. PL: 3 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2759	2759	-1	-1	H454							Smoking gun  Edit: G PL: 3 RS: 20 RL: 1 RWTS: 0 EL: 1
302_c2	2766	2766	2667	2667	H454							No edit. PL: 2 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c2	2774	2774	2675	2675	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2776	2776	2677	2677	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2780	2780	2681	2681	H454							No edit. PL: 2 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c2	2784	2784	2685	2685	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2803	2803	2704	2704	ESDN							
302_c2	2806	2806	2707	2707	ESDN							
302_c2	2806	2806	2707	2707	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2814	2814	2715	2715	ESDN							
302_c2	2827	2827	2728	2728	ESDN							
302_c2	2827	2827	2728	2728	H454							No edit. PL: 2 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2832	2832	2733	2733	ESDN							
302_c2	2832	2832	2733	2733	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c2	2840	2840	-1	-1	H454							Smoking gun  Edit: C PL: 4 RS: 22 RL: 2 RWTS: 0 EL: 2
302_c2	2853	2853	2753	2753	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c2	2856	2856	2756	2756	ESDN							
302_c2	2871	2871	2771	2771	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2872	2872	2772	2772	ESDN							
302_c2	2883	2883	2783	2783	ESDN							
302_c2	2883	2883	2783	2783	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2885	2885	2785	2785	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2900	2900	-1	-1	H454							Smoking gun  Edit: G PL: 2 RS: 23 RL: 1 RWTS: 0 EL: 1
302_c2	2914	2914	2812	2812	ESDN							
302_c2	2914	2914	2812	2812	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2932	2932	2830	2830	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c2	2945	2945	2843	2843	ESDN							
302_c2	2945	2945	2843	2843	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c2	2948	2948	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 19 RL: 1 RWTS: 0 EL: 1
302_c2	2949	2949	2846	2846	H454							Funny histogram No edit. PL: 3 RS: 19 RL: 1 RWTS: 0 EL: 1
302_c2	2950	2950	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 19 RL: 1 RWTS: 0 EL: 1
302_c2	2952	2952	2848	2848	ESDN							
302_c2	2963	2963	-1	-1	H454							Smoking gun  Edit: T PL: 2 RS: 21 RL: 2 RWTS: 0 EL: 2
302_c2	2965	2965	2860	2860	ESDN							
302_c2	2969	2969	2864	2864	H454							No edit. PL: 4 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	2986	2986	2881	2881	ESDN							
302_c2	2988	2988	-1	-1	ESDN							
302_c2	2988	2988	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c2	2989	2989	2883	2883	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c2	2999	2999	-1	-1	H454							No edit. PL: 0 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c2	3000	3000	2893	2893	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c2	3004	3004	-1	-1	H454							Funny histogram No edit. PL: 1 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c2	3006	3006	2898	2898	ESDN							
302_c2	3034	3034	2926	2926	H454							Smoking gun  Edit: C PL: 3 RS: 18 RL: 1 RWTS: 0 EL: 1
302_c2	3035	3035	-1	-1	ESDN							
302_c2	3041	3041	-1	-1	H454							No edit. PL: 2 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c2	3048	3048	2938	2938	ESDN							
302_c2	3048	3048	2938	2938	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	3062	3062	2952	2952	ESDN							
302_c2	3065	3065	-1	-1	H454							Smoking gun  Edit: T PL: 4 RS: 18 RL: 1 RWTS: 0 EL: 1
302_c2	3074	3074	2963	2963	H454							Smoking gun  Edit: A PL: 4 RS: 16 RL: 1 RWTS: 0 EL: 1
302_c2	3078	3078	2967	2967	ESDN							
302_c2	3082	3082	-1	-1	H454							Smoking gun  Edit: T PL: 0 RS: 18 RL: 1 RWTS: 0 EL: 1
302_c2	3094	3094	-1	-1	H454							No edit. PL: 0 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c2	3095	3095	2982	2982	ESDN							
302_c2	3097	3097	2984	2984	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c2	3101	3101	2988	2988	ESDN							
302_c2	3101	3101	2988	2988	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	3102	3102	-1	-1	H454							No edit. PL: 4 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c2	3103	3103	2989	2989	H454							No edit. PL: 4 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c2	3113	3113	2999	2999	H454							Smoking gun  Edit: A PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c2	3126	3126	-1	-1	H454							Smoking gun  Edit: C PL: 1 RS: 18 RL: 1 RWTS: 0 EL: 1
302_c2	3130	3130	3015	3015	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c2	3140	3140	3025	3025	ESDN							
302_c2	3141	3141	3026	3026	ESDN							
302_c2	3142	3142	3027	3027	ESDN							
302_c2	3160	3160	3045	3045	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	3167	3167	3052	3052	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	3168	3168	-1	-1	H454							No edit. PL: 1 RS: 15 RL: 2 RWTS: 0 EL: 2
302_c2	3171	3171	3055	3055	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c2	3187	3187	3071	3071	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3192	3192	3076	3076	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3193	3193	3077	3077	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3194	3194	-1	-1	H454							No edit. PL: 0 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c2	3215	3215	-1	-1	H454							No edit. PL: 4 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c2	3216	3216	3098	3098	H454							No edit. PL: 4 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c2	3237	3237	-1	-1	H454							No edit. PL: 8 RS: 6 RL: 2 RWTS: 0 EL: 2
302_c2	3238	3238	3119	3119	DGPc							*: 7 A: 7  -  50%
302_c2	3238	3238	3119	3119	H454							No edit. PL: 8 RS: 6 RL: 2 RWTS: 0 EL: 2
302_c2	3246	3246	3127	3127	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	3257	3257	3138	3138	H454							No edit. PL: 3 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3259	3259	3140	3140	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c2	3260	3260	-1	-1	H454							Smoking gun  Edit: C PL: 0 RS: 12 RL: 1 RWTS: 0 EL: 1
302_c2	3272	3272	3152	3152	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c2	3278	3278	3158	3158	H454							No edit. PL: 2 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c2	3287	3287	3167	3167	H454							No edit. PL: 2 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3295	3295	3175	3175	H454							No edit. PL: 3 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3309	3309	3189	3189	H454							No edit. PL: 2 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c2	3332	3332	3212	3212	H454							No edit. PL: 1 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3337	3337	-1	-1	H454							No edit. PL: 1 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c2	3356	3356	3235	3235	H454							No edit. PL: 5 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c2	3357	3357	-1	-1	ESDN							
302_c2	3357	3357	-1	-1	H454							No edit. PL: 5 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c2	3363	3363	3241	3241	ESDN							
302_c2	3363	3363	3241	3241	H454							No edit. PL: 1 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c2	3365	3365	-1	-1	H454							No edit. PL: 3 RS: 10 RL: 2 RWTS: 0 EL: 2
302_c2	3374	3374	3251	3251	ESDN							
302_c2	3382	3382	3259	3259	H454							No edit. PL: 4 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c2	3383	3383	-1	-1	H454							No edit. PL: 0 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c2	3395	3395	3271	3271	ESDN							
302_c2	3395	3395	3271	3271	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3427	3427	-1	-1	H454							No edit. PL: 11 RS: 6 RL: 3 RWTS: 0 EL: 3
302_c2	3428	3428	3303	3303	H454							No edit. PL: 11 RS: 6 RL: 3 RWTS: 0 EL: 3
302_c2	3448	3448	3323	3323	H454							No edit. PL: 4 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3453	3453	-1	-1	H454							No edit. PL: 3 RS: 8 RL: 1 RWTS: 0 EL: 1
302_c2	3454	3454	3328	3328	H454							No edit. PL: 3 RS: 8 RL: 1 RWTS: 0 EL: 1
302_c2	3476	3476	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c2	3477	3477	3350	3350	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c2	3485	3485	3358	3358	ESDN							
302_c2	3485	3485	3358	3358	H454							No edit. PL: 1 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c2	3495	3495	3368	3368	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3499	3499	-1	-1	H454							No edit. PL: 5 RS: 11 RL: 3 RWTS: 0 EL: 3
302_c2	3510	3510	3382	3382	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	3519	3519	3391	3391	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	3534	3534	3406	3406	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3543	3543	3415	3415	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	3548	3548	3420	3420	ESDN							
302_c2	3548	3548	3420	3420	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3555	3555	3427	3427	ESDN							
302_c2	3555	3555	3427	3427	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3558	3558	3430	3430	ESDN							
302_c2	3558	3558	3430	3430	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3572	3572	3444	3444	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3585	3585	3457	3457	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3596	3596	3468	3468	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3602	3602	3474	3474	ESDN							
302_c2	3602	3602	3474	3474	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3606	3606	3478	3478	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3608	3608	3480	3480	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3613	3613	3485	3485	ESDN							
302_c2	3660	3660	3532	3532	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3666	3666	-1	-1	H454							Smoking gun  Edit: G PL: 0 RS: 14 RL: 1 RWTS: 0 EL: 1
302_c2	3685	3685	3555	3555	H454							No edit. PL: 6 RS: 11 RL: 3 RWTS: 0 EL: 3
302_c2	3691	3691	-1	-1	H454							No edit. PL: 3 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c2	3692	3692	3561	3561	H454							No edit. PL: 3 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c2	3695	3695	3564	3564	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3696	3696	3565	3565	ESDN							
302_c2	3696	3696	3565	3565	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3705	3705	3574	3574	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	3710	3710	3579	3579	ESDN							
302_c2	3710	3710	3579	3579	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3718	3718	3587	3587	ESDN							
302_c2	3718	3718	3587	3587	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3732	3732	3601	3601	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3739	3739	-1	-1	H454							Smoking gun  Edit: C PL: 2 RS: 13 RL: 1 RWTS: 0 EL: 1
302_c2	3750	3750	-1	-1	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c2	3751	3751	-1	-1	H454							No edit. PL: 0 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c2	3753	3753	3619	3619	ESDN							
302_c2	3753	3753	3619	3619	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c2	3780	3780	-1	-1	H454							Smoking gun  Edit: T PL: 0 RS: 13 RL: 1 RWTS: 0 EL: 1
302_c2	3787	3787	3652	3652	ESDN							
302_c2	3790	3790	-1	-1	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c2	3796	3796	3660	3660	ESDN							
302_c2	3796	3796	3660	3660	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3797	3797	3661	3661	ESDN							
302_c2	3797	3797	3661	3661	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3800	3800	3664	3664	H454							No edit. PL: 3 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c2	3806	3806	-1	-1	H454							No edit. PL: 2 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c2	3817	3817	3680	3680	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3833	3833	3696	3696	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3839	3839	3702	3702	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3841	3841	3704	3704	ESDN							
302_c2	3841	3841	3704	3704	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c2	3853	3853	-1	-1	H454							No edit. PL: 3 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c2	3854	3854	3716	3716	H454							No edit. PL: 3 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c2	3860	3860	3722	3722	H454							No edit. PL: 3 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3861	3861	-1	-1	H454							No edit. PL: 3 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3862	3862	3723	3723	ESDN							
302_c2	3863	3863	3724	3724	H454							No edit. PL: 2 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c2	3867	3867	3728	3728	H454							No edit. PL: 2 RS: 8 RL: 0 RWTS: 0 EL: 0
