#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
302_c1	3225	3225	3159	3159	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3227	3227	3161	3161	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3233	3233	3167	3167	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3243	3243	-1	-1	H454							No edit. PL: 1 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	3245	3245	3178	3178	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3258	3258	3191	3191	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3261	3261	-1	-1	H454							No edit. PL: 1 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	3267	3267	3199	3199	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3270	3270	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3271	3271	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3272	3272	3202	3202	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3280	3280	3210	3210	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3286	3286	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	3287	3287	3216	3216	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	3293	3293	-1	-1	H454							No edit. PL: 3 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	3297	3297	3225	3225	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3300	3300	3228	3228	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3351	3351	-1	-1	H454							No edit. PL: 3 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	3365	3365	3292	3292	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3379	3379	3306	3306	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3386	3386	3313	3313	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3401	3401	3328	3328	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3402	3402	3329	3329	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3467	3467	3394	3394	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3483	3483	3410	3410	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3484	3484	-1	-1	H454							No edit. PL: 0 RS: 18 RL: 3 RWTS: 1 EL: 2
302_c1	3487	3487	3413	3413	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3533	3533	3459	3459	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	3535	3535	3461	3461	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3546	3546	3472	3472	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3560	3560	3486	3486	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3572	3572	3498	3498	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3578	3578	3504	3504	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3582	3582	-1	-1	H454							No edit. PL: 2 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	3613	3613	3538	3538	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3615	3615	3540	3540	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3619	3619	3544	3544	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3623	3623	3548	3548	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3626	3626	3551	3551	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3634	3634	3559	3559	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3651	3651	3576	3576	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3659	3659	3584	3584	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3699	3699	3624	3624	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3706	3706	3631	3631	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3711	3711	-1	-1	H454							No edit. PL: 0 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3712	3712	3636	3636	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3730	3730	3654	3654	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3731	3731	-1	-1	H454							Funny histogram No edit. PL: 0 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3743	3743	3666	3666	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3754	3754	3677	3677	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3761	3761	3684	3684	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3789	3789	3712	3712	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3800	3800	3723	3723	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3809	3809	3732	3732	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3842	3842	3765	3765	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3857	3857	3780	3780	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3869	3869	-1	-1	H454							No edit. PL: 0 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	3878	3878	3800	3800	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3891	3891	-1	-1	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3932	3932	3853	3853	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3937	3937	3858	3858	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3966	3966	3887	3887	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4024	4024	3945	3945	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4066	4066	3987	3987	H454							No edit. PL: 4 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4080	4080	4001	4001	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4101	4101	4022	4022	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4108	4108	4029	4029	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4113	4113	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	4133	4133	4053	4053	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4138	4138	4058	4058	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4150	4150	4070	4070	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4170	4170	-1	-1	H454							No edit. PL: 0 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	4211	4211	4130	4130	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4212	4212	4131	4131	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4217	4217	4136	4136	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4233	4233	4152	4152	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4237	4237	4156	4156	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4242	4242	4161	4161	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4247	4247	4166	4166	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4251	4251	4170	4170	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4270	4270	4189	4189	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4280	4280	4199	4199	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4288	4288	4207	4207	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4294	4294	4213	4213	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4299	4299	4218	4218	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4304	4304	4223	4223	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4317	4317	4236	4236	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	4345	4345	4264	4264	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4367	4367	4286	4286	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4381	4381	4300	4300	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4384	4384	4303	4303	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4411	4411	-1	-1	H454							No edit. PL: 2 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	4417	4417	4335	4335	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4419	4419	4337	4337	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4434	4434	4352	4352	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4452	4452	4370	4370	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4482	4482	4400	4400	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4489	4489	4407	4407	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4497	4497	4415	4415	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4524	4524	4442	4442	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4534	4534	4452	4452	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4544	4544	4462	4462	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4571	4571	-1	-1	H454							No edit. PL: 3 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c1	4572	4572	4489	4489	H454							No edit. PL: 3 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c1	4618	4618	-1	-1	H454							No edit. PL: 1 RS: 14 RL: 2 RWTS: 0 EL: 2
302_c1	4620	4620	4536	4536	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4645	4645	-1	-1	H454							No edit. PL: 2 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4657	4657	-1	-1	H454							No edit. PL: 6 RS: 9 RL: 3 RWTS: 0 EL: 3
302_c1	4663	4663	4577	4577	H454							No edit. PL: 6 RS: 9 RL: 3 RWTS: 0 EL: 3
302_c1	4664	4664	-1	-1	H454							No edit. PL: 4 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	4672	4672	4585	4585	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4682	4682	4595	4595	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4688	4688	4601	4601	H454							No edit. PL: 5 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	4778	4778	4691	4691	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4782	4782	4695	4695	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4803	4803	-1	-1	H454							No edit. PL: 5 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	4819	4819	-1	-1	H454							No edit. PL: 2 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	4824	4824	-1	-1	H454							No edit. PL: 4 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4830	4830	4740	4740	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4846	4846	4756	4756	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4881	4881	4791	4791	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4882	4882	4792	4792	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4892	4892	4802	4802	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4896	4896	-1	-1	H454							No edit. PL: 5 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4902	4902	4811	4811	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4911	4911	-1	-1	H454							No edit. PL: 10 RS: 8 RL: 3 RWTS: 0 EL: 3
302_c1	4912	4912	4820	4820	H454							No edit. PL: 10 RS: 8 RL: 3 RWTS: 0 EL: 3
302_c1	4935	4935	4843	4843	H454							No edit. PL: 5 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4942	4942	4850	4850	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4962	4962	-1	-1	H454							No edit. PL: 5 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4963	4963	4870	4870	H454							No edit. PL: 5 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4974	4974	4881	4881	H454							No edit. PL: 5 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4991	4991	4898	4898	H454							No edit. PL: 4 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4995	4995	4902	4902	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5009	5009	4916	4916	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	5035	5035	4942	4942	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5043	5043	4950	4950	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5046	5046	4953	4953	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5088	5088	4995	4995	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5099	5099	-1	-1	H454							No edit. PL: 2 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	5102	5102	5008	5008	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5111	5111	5017	5017	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5118	5118	5024	5024	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	5129	5129	5035	5035	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5144	5144	5050	5050	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5176	5176	5082	5082	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5197	5197	5103	5103	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5198	5198	-1	-1	H454							No edit. PL: 6 RS: 16 RL: 5 RWTS: 0 EL: 5
302_c1	5199	5199	5104	5104	H454							No edit. PL: 6 RS: 16 RL: 5 RWTS: 0 EL: 5
302_c1	5238	5238	5143	5143	H454							No edit. PL: 5 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5259	5259	5164	5164	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5276	5276	-1	-1	H454							No edit. PL: 10 RS: 10 RL: 4 RWTS: 0 EL: 4
302_c1	5277	5277	5181	5181	H454							No edit. PL: 10 RS: 10 RL: 4 RWTS: 0 EL: 4
302_c1	5315	5315	5219	5219	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	5326	5326	-1	-1	H454							Funny histogram No edit. PL: 3 RS: 17 RL: 2 RWTS: 1 EL: 2
302_c1	5334	5334	5237	5237	H454							Funny histogram No edit. PL: 4 RS: 18 RL: 1 RWTS: 1 EL: 1
302_c1	5335	5335	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 3 RWTS: 1 EL: 2
302_c1	5336	5336	5238	5238	H454							No edit. PL: 4 RS: 15 RL: 3 RWTS: 1 EL: 2
302_c1	5351	5351	5253	5253	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5361	5361	5263	5263	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5367	5367	5269	5269	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5371	5371	5273	5273	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5376	5376	5278	5278	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5385	5385	5287	5287	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5393	5393	-1	-1	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	5394	5394	5295	5295	H454							No edit. PL: 4 RS: 18 RL: 2 RWTS: 0 EL: 2
302_c1	5409	5409	5310	5310	H454							No edit. PL: 4 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5417	5417	-1	-1	H454							No edit. PL: 4 RS: 23 RL: 3 RWTS: 0 EL: 3
302_c1	5425	5425	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 19 RL: 4 RWTS: 0 EL: 4
302_c1	5426	5426	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 19 RL: 4 RWTS: 0 EL: 4
302_c1	5427	5427	5325	5325	H454							Funny histogram No edit. PL: 4 RS: 19 RL: 4 RWTS: 0 EL: 4
302_c1	5459	5459	5357	5357	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	5470	5470	5368	5368	H454							No edit. PL: 4 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	5488	5488	5386	5386	H454							No edit. PL: 1 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	5490	5490	5388	5388	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5491	5491	5389	5389	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5499	5499	5397	5397	H454							No edit. PL: 4 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5517	5517	5415	5415	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5545	5545	5443	5443	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5567	5567	-1	-1	H454							No edit. PL: 5 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c1	5583	5583	-1	-1	H454							No edit. PL: 5 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	5584	5584	5480	5480	H454							No edit. PL: 5 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	5589	5589	5485	5485	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	5592	5592	5488	5488	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5599	5599	5495	5495	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5602	5602	5498	5498	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5619	5619	5515	5515	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5627	5627	5523	5523	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5636	5636	5532	5532	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5640	5640	-1	-1	H454							No edit. PL: 5 RS: 14 RL: 6 RWTS: 1 EL: 5
302_c1	5641	5641	5536	5536	H454							No edit. PL: 5 RS: 14 RL: 6 RWTS: 1 EL: 5
302_c1	5659	5659	5554	5554	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5662	5662	-1	-1	H454							No edit. PL: 5 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	5663	5663	5557	5557	H454							No edit. PL: 5 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	5669	5669	5563	5563	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5693	5693	-1	-1	H454							No edit. PL: 4 RS: 19 RL: 3 RWTS: 2 EL: 1
302_c1	5694	5694	5587	5587	H454							No edit. PL: 4 RS: 19 RL: 3 RWTS: 2 EL: 1
302_c1	5703	5703	5596	5596	H454							No edit. PL: 4 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5706	5706	5599	5599	H454							No edit. PL: 4 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5707	5707	5600	5600	H454							No edit. PL: 2 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5710	5710	-1	-1	H454							No edit. PL: 5 RS: 14 RL: 5 RWTS: 1 EL: 4
302_c1	5711	5711	5603	5603	H454							No edit. PL: 5 RS: 14 RL: 5 RWTS: 1 EL: 4
302_c1	5716	5716	5608	5608	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5750	5750	5642	5642	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5763	5763	5655	5655	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5766	5766	5658	5658	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5781	5781	5673	5673	H454							No edit. PL: 1 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	5787	5787	5679	5679	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5790	5790	5682	5682	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5795	5795	5687	5687	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5817	5817	5709	5709	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5837	5837	5729	5729	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5848	5848	5740	5740	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5855	5855	5747	5747	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5878	5878	5770	5770	ESDN							
302_c1	5878	5878	5770	5770	H454							No edit. PL: 1 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	5884	5884	-1	-1	H454							No edit. PL: 4 RS: 20 RL: 5 RWTS: 0 EL: 5
302_c1	5885	5885	5776	5776	H454							No edit. PL: 4 RS: 20 RL: 5 RWTS: 0 EL: 5
302_c1	5890	5890	5781	5781	H454							No edit. PL: 2 RS: 27 RL: 0 RWTS: 0 EL: 0
302_c1	5910	5910	5801	5801	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5914	5914	5805	5805	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5925	5925	5816	5816	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5938	5938	5829	5829	H454							No edit. PL: 4 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5944	5944	5835	5835	H454							No edit. PL: 3 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5950	5950	-1	-1	H454							No edit. PL: 3 RS: 21 RL: 3 RWTS: 0 EL: 3
302_c1	5951	5951	5841	5841	H454							No edit. PL: 3 RS: 21 RL: 3 RWTS: 0 EL: 3
302_c1	5964	5964	5854	5854	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5967	5967	5857	5857	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5975	5975	5865	5865	H454							No edit. PL: 4 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5979	5979	5869	5869	H454							No edit. PL: 1 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5996	5996	-1	-1	H454							Funny histogram No edit. PL: 4 RS: 22 RL: 3 RWTS: 0 EL: 3
302_c1	5997	5997	5886	5886	H454							Funny histogram No edit. PL: 4 RS: 22 RL: 3 RWTS: 0 EL: 3
302_c1	6001	6001	5890	5890	H454							No edit. PL: 1 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	6025	6025	5914	5914	H454							No edit. PL: 2 RS: 28 RL: 0 RWTS: 0 EL: 0
302_c1	6026	6026	5915	5915	H454							No edit. PL: 1 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	6043	6043	5932	5932	H454							No edit. PL: 1 RS: 29 RL: 0 RWTS: 0 EL: 0
302_c1	6051	6051	-1	-1	H454							No edit. PL: 4 RS: 25 RL: 4 RWTS: 0 EL: 4
302_c1	6093	6093	-1	-1	H454							No edit. PL: 6 RS: 18 RL: 6 RWTS: 0 EL: 6
302_c1	6094	6094	5981	5981	H454							No edit. PL: 6 RS: 18 RL: 6 RWTS: 0 EL: 6
302_c1	6149	6149	-1	-1	H454							No edit. PL: 6 RS: 22 RL: 3 RWTS: 0 EL: 3
302_c1	6150	6150	6036	6036	H454							No edit. PL: 6 RS: 22 RL: 3 RWTS: 0 EL: 3
302_c1	6201	6201	6087	6087	H454							No edit. PL: 4 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	6213	6213	-1	-1	H454							No edit. PL: 5 RS: 25 RL: 3 RWTS: 0 EL: 3
302_c1	6214	6214	6099	6099	H454							No edit. PL: 5 RS: 25 RL: 3 RWTS: 0 EL: 3
302_c1	6220	6220	6105	6105	H454							No edit. PL: 2 RS: 28 RL: 0 RWTS: 0 EL: 0
302_c1	6241	6241	6126	6126	H454							No edit. PL: 1 RS: 30 RL: 0 RWTS: 0 EL: 0
302_c1	6283	6283	6168	6168	H454							No edit. PL: 1 RS: 28 RL: 0 RWTS: 0 EL: 0
302_c1	6324	6324	6209	6209	H454							No edit. PL: 4 RS: 22 RL: 0 RWTS: 0 EL: 0
