#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
302_c1	2817	2817	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 4 RWTS: 1 EL: 3
302_c1	2840	2840	2770	2770	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2843	2843	2773	2773	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2851	2851	2781	2781	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2878	2878	2808	2808	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2880	2880	2810	2810	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2882	2882	-1	-1	H454							No edit. PL: 0 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	2883	2883	2812	2812	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2910	2910	2839	2839	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	2912	2912	2841	2841	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2921	2921	2850	2850	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2926	2926	-1	-1	H454							No edit. PL: 3 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	2927	2927	2855	2855	H454							No edit. PL: 3 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	2939	2939	2867	2867	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	2950	2950	2878	2878	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	2962	2962	2890	2890	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3006	3006	2934	2934	H454							No edit. PL: 4 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3029	3029	2957	2957	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3031	3031	2959	2959	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3038	3038	2966	2966	ESDN							
302_c1	3038	3038	2966	2966	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3046	3046	2974	2974	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3048	3048	2976	2976	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3058	3058	2986	2986	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3071	3071	2999	2999	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3091	3091	3019	3019	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3110	3110	3038	3038	H454							No edit. PL: 4 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3120	3120	3048	3048	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3126	3126	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 4 RWTS: 1 EL: 3
302_c1	3127	3127	3054	3054	H454							No edit. PL: 4 RS: 16 RL: 4 RWTS: 1 EL: 3
302_c1	3140	3140	3067	3067	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3144	3144	3071	3071	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3145	3145	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3146	3146	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3147	3147	3072	3072	H454							Funny histogram No edit. PL: 2 RS: 17 RL: 1 RWTS: 0 EL: 1
302_c1	3174	3174	3099	3099	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3190	3190	-1	-1	H454							No edit. PL: 4 RS: 15 RL: 4 RWTS: 1 EL: 3
302_c1	3228	3228	3152	3152	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3233	3233	3157	3157	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3247	3247	3171	3171	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3259	3259	-1	-1	H454							No edit. PL: 6 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	3260	3260	3183	3183	H454							No edit. PL: 6 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	3289	3289	3212	3212	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3296	3296	3219	3219	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3303	3303	3226	3226	H454							No edit. PL: 1 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3321	3321	3244	3244	H454							No edit. PL: 4 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3336	3336	3259	3259	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3363	3363	3286	3286	H454							No edit. PL: 3 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c1	3401	3401	3324	3324	H454							No edit. PL: 1 RS: 9 RL: 0 RWTS: 0 EL: 0
302_c1	3412	3412	3335	3335	H454							No edit. PL: 2 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3417	3417	-1	-1	H454							Funny histogram No edit. PL: 26 RS: 6 RL: 4 RWTS: 3 EL: 2
302_c1	3418	3418	3340	3340	DGPc							*: 6 A: 5  -  45%
302_c1	3418	3418	3340	3340	H454							Funny histogram No edit. PL: 26 RS: 6 RL: 4 RWTS: 3 EL: 2
302_c1	3455	3455	3377	3377	H454							No edit. PL: 2 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3465	3465	3387	3387	H454							No edit. PL: 1 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	3529	3529	3451	3451	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3533	3533	3455	3455	H454							No edit. PL: 3 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	3545	3545	-1	-1	H454							No edit. PL: 5 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	3585	3585	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	3586	3586	3506	3506	H454							No edit. PL: 5 RS: 9 RL: 2 RWTS: 0 EL: 2
302_c1	3605	3605	-1	-1	H454							No edit. PL: 5 RS: 11 RL: 2 RWTS: 1 EL: 1
302_c1	3614	3614	3533	3533	H454							No edit. PL: 4 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3629	3629	3548	3548	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3635	3635	3554	3554	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3638	3638	3557	3557	H454							No edit. PL: 1 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	3650	3650	3569	3569	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	3666	3666	3585	3585	H454							Funny histogram No edit. PL: 1 RS: 13 RL: 1 RWTS: 0 EL: 1
302_c1	3667	3667	3586	3586	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	3677	3677	-1	-1	H454							No edit. PL: 10 RS: 7 RL: 4 RWTS: 0 EL: 4
302_c1	3678	3678	3596	3596	H454							No edit. PL: 10 RS: 7 RL: 4 RWTS: 0 EL: 4
302_c1	3688	3688	3606	3606	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	3692	3692	-1	-1	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3716	3716	3633	3633	H454							No edit. PL: 4 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3727	3727	3644	3644	H454							No edit. PL: 3 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3734	3734	3651	3651	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	3739	3739	3656	3656	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3751	3751	3668	3668	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3759	3759	3676	3676	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3769	3769	3686	3686	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3771	3771	3688	3688	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	3808	3808	3725	3725	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3841	3841	3758	3758	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3843	3843	3760	3760	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3868	3868	3785	3785	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3869	3869	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	3870	3870	3786	3786	H454							No edit. PL: 3 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	3881	3881	3797	3797	H454							No edit. PL: 3 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3897	3897	-1	-1	H454							No edit. PL: 4 RS: 16 RL: 3 RWTS: 1 EL: 2
302_c1	3902	3902	3817	3817	H454							No edit. PL: 5 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	3918	3918	-1	-1	H454							No edit. PL: 2 RS: 17 RL: 2 RWTS: 0 EL: 2
302_c1	3927	3927	3841	3841	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3930	3930	3844	3844	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	3937	3937	3851	3851	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	3951	3951	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 3 RWTS: 0 EL: 3
302_c1	3960	3960	3873	3873	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3961	3961	3874	3874	H454							No edit. PL: 3 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	3974	3974	3887	3887	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3984	3984	3897	3897	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	3998	3998	3911	3911	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4014	4014	-1	-1	H454							No edit. PL: 3 RS: 14 RL: 3 RWTS: 0 EL: 3
302_c1	4045	4045	-1	-1	H454							No edit. PL: 3 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	4058	4058	-1	-1	H454							No edit. PL: 5 RS: 11 RL: 4 RWTS: 1 EL: 3
302_c1	4074	4074	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 3 RWTS: 1 EL: 2
302_c1	4075	4075	3984	3984	H454							No edit. PL: 5 RS: 9 RL: 3 RWTS: 1 EL: 2
302_c1	4082	4082	3991	3991	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	4091	4091	-1	-1	H454							No edit. PL: 3 RS: 11 RL: 4 RWTS: 0 EL: 4
302_c1	4153	4153	-1	-1	H454							No edit. PL: 4 RS: 12 RL: 3 RWTS: 0 EL: 3
302_c1	4166	4166	4073	4073	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	4183	4183	4090	4090	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4200	4200	4107	4107	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4209	4209	4116	4116	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4212	4212	4119	4119	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4215	4215	4122	4122	H454							No edit. PL: 4 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4242	4242	4149	4149	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4263	4263	4170	4170	H454							No edit. PL: 5 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	4269	4269	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	4272	4272	4178	4178	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	4291	4291	4197	4197	H454							No edit. PL: 4 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4327	4327	4233	4233	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	4329	4329	4235	4235	H454							No edit. PL: 3 RS: 10 RL: 0 RWTS: 0 EL: 0
302_c1	4330	4330	4236	4236	H454							No edit. PL: 3 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	4341	4341	4247	4247	H454							No edit. PL: 1 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4343	4343	4249	4249	H454							No edit. PL: 4 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	4374	4374	-1	-1	H454							No edit. PL: 1 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c1	4428	4428	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c1	4429	4429	4333	4333	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c1	4467	4467	-1	-1	H454							No edit. PL: 3 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c1	4468	4468	4371	4371	H454							No edit. PL: 3 RS: 8 RL: 2 RWTS: 0 EL: 2
302_c1	4489	4489	4392	4392	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4520	4520	-1	-1	H454							No edit. PL: 3 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	4538	4538	-1	-1	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4558	4558	4459	4459	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4565	4565	4466	4466	H454							No edit. PL: 3 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	4570	4570	-1	-1	H454							No edit. PL: 10 RS: 9 RL: 3 RWTS: 0 EL: 3
302_c1	4571	4571	4471	4471	H454							No edit. PL: 10 RS: 9 RL: 3 RWTS: 0 EL: 3
302_c1	4591	4591	4491	4491	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4592	4592	-1	-1	H454							No edit. PL: 6 RS: 10 RL: 4 RWTS: 1 EL: 3
302_c1	4593	4593	4492	4492	H454							No edit. PL: 6 RS: 10 RL: 4 RWTS: 1 EL: 3
302_c1	4638	4638	4537	4537	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	4644	4644	4543	4543	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4651	4651	4550	4550	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4659	4659	4558	4558	H454							No edit. PL: 1 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4664	4664	4563	4563	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4670	4670	4569	4569	H454							No edit. PL: 4 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4678	4678	4577	4577	H454							No edit. PL: 2 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4690	4690	4589	4589	H454							No edit. PL: 1 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4720	4720	4619	4619	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4743	4743	4642	4642	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4765	4765	4664	4664	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	4777	4777	4676	4676	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4792	4792	4691	4691	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	4801	4801	4700	4700	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4818	4818	-1	-1	H454							No edit. PL: 7 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	4819	4819	4717	4717	H454							No edit. PL: 7 RS: 15 RL: 3 RWTS: 0 EL: 3
302_c1	4828	4828	4726	4726	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4833	4833	4731	4731	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4835	4835	-1	-1	H454							No edit. PL: 6 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	4836	4836	4733	4733	H454							No edit. PL: 6 RS: 16 RL: 3 RWTS: 0 EL: 3
302_c1	4843	4843	4740	4740	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4852	4852	4749	4749	H454							No edit. PL: 1 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	4853	4853	4750	4750	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4866	4866	4763	4763	H454							No edit. PL: 2 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4879	4879	4776	4776	H454							No edit. PL: 2 RS: 18 RL: 0 RWTS: 0 EL: 0
302_c1	4885	4885	4782	4782	H454							No edit. PL: 4 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4889	4889	4786	4786	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4914	4914	4811	4811	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	4918	4918	-1	-1	H454							No edit. PL: 3 RS: 19 RL: 3 RWTS: 0 EL: 3
302_c1	4925	4925	-1	-1	H454							No edit. PL: 3 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	4926	4926	4821	4821	H454							No edit. PL: 3 RS: 19 RL: 2 RWTS: 0 EL: 2
302_c1	4940	4940	4835	4835	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	4949	4949	4844	4844	H454							No edit. PL: 3 RS: 22 RL: 0 RWTS: 0 EL: 0
302_c1	4961	4961	4856	4856	H454							No edit. PL: 3 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	4966	4966	-1	-1	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	4972	4972	4866	4866	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4978	4978	4872	4872	H454							No edit. PL: 3 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	4996	4996	4890	4890	H454							Smoking gun  Edit: A PL: 4 RS: 19 RL: 1 RWTS: 0 EL: 1
302_c1	5013	5013	-1	-1	H454							No edit. PL: 4 RS: 17 RL: 3 RWTS: 0 EL: 3
302_c1	5014	5014	4906	4906	H454							No edit. PL: 4 RS: 18 RL: 3 RWTS: 0 EL: 3
302_c1	5021	5021	-1	-1	H454							No edit. PL: 3 RS: 17 RL: 3 RWTS: 1 EL: 2
302_c1	5022	5022	4913	4913	H454							No edit. PL: 3 RS: 17 RL: 3 RWTS: 1 EL: 2
302_c1	5031	5031	4922	4922	ESDN							
302_c1	5031	5031	4922	4922	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5033	5033	4924	4924	H454							No edit. PL: 2 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5039	5039	4930	4930	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5059	5059	-1	-1	H454							No edit. PL: 5 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c1	5060	5060	4950	4950	H454							No edit. PL: 5 RS: 14 RL: 4 RWTS: 0 EL: 4
302_c1	5065	5065	4955	4955	H454							No edit. PL: 1 RS: 19 RL: 0 RWTS: 0 EL: 0
302_c1	5066	5066	4956	4956	H454							No edit. PL: 4 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5075	5075	4965	4965	H454							No edit. PL: 2 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	5081	5081	-1	-1	H454							No edit. PL: 3 RS: 16 RL: 2 RWTS: 0 EL: 2
302_c1	5085	5085	4974	4974	H454							No edit. PL: 4 RS: 17 RL: 0 RWTS: 0 EL: 0
302_c1	5108	5108	4997	4997	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5113	5113	5002	5002	H454							No edit. PL: 3 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5145	5145	5034	5034	H454							No edit. PL: 1 RS: 16 RL: 0 RWTS: 0 EL: 0
302_c1	5157	5157	5046	5046	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5174	5174	5063	5063	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5176	5176	5065	5065	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5198	5198	-1	-1	H454							No edit. PL: 4 RS: 11 RL: 4 RWTS: 0 EL: 4
302_c1	5199	5199	5087	5087	H454							No edit. PL: 4 RS: 11 RL: 4 RWTS: 0 EL: 4
302_c1	5212	5212	5100	5100	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5223	5223	5111	5111	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5273	5273	5161	5161	H454							No edit. PL: 2 RS: 11 RL: 0 RWTS: 0 EL: 0
302_c1	5286	5286	5174	5174	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5303	5303	5191	5191	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5315	5315	-1	-1	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c1	5316	5316	5203	5203	H454							No edit. PL: 5 RS: 9 RL: 1 RWTS: 0 EL: 1
302_c1	5332	5332	5219	5219	ESDN							
302_c1	5332	5332	5219	5219	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5337	5337	-1	-1	H454							No edit. PL: 2 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	5363	5363	5249	5249	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5370	5370	5256	5256	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5403	5403	-1	-1	H454							No edit. PL: 4 RS: 12 RL: 2 RWTS: 0 EL: 2
302_c1	5411	5411	5296	5296	H454							No edit. PL: 1 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5432	5432	5317	5317	H454							No edit. PL: 2 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5438	5438	5323	5323	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5475	5475	-1	-1	H454							No edit. PL: 4 RS: 11 RL: 2 RWTS: 0 EL: 2
302_c1	5485	5485	5369	5369	H454							No edit. PL: 2 RS: 12 RL: 0 RWTS: 0 EL: 0
302_c1	5498	5498	5382	5382	H454							No edit. PL: 1 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5515	5515	5399	5399	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5529	5529	5413	5413	H454							No edit. PL: 4 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5530	5530	-1	-1	H454							No edit. PL: 3 RS: 13 RL: 2 RWTS: 0 EL: 2
302_c1	5552	5552	5435	5435	H454							No edit. PL: 2 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5559	5559	5442	5442	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5577	5577	5460	5460	H454							No edit. PL: 3 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5585	5585	5468	5468	H454							No edit. PL: 2 RS: 14 RL: 0 RWTS: 0 EL: 0
302_c1	5598	5598	5481	5481	H454							No edit. PL: 3 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5602	5602	-1	-1	H454							Smoking gun  Edit: T PL: 1 RS: 13 RL: 1 RWTS: 1 EL: 0
302_c1	5604	5604	5486	5486	H454							No edit. PL: 5 RS: 13 RL: 0 RWTS: 0 EL: 0
302_c1	5618	5618	5500	5500	H454							No edit. PL: 1 RS: 15 RL: 0 RWTS: 0 EL: 0
302_c1	5641	5641	5523	5523	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5667	5667	5549	5549	H454							No edit. PL: 1 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5671	5671	5553	5553	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5674	5674	5556	5556	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5676	5676	5558	5558	H454							No edit. PL: 3 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5683	5683	5565	5565	H454							No edit. PL: 2 RS: 21 RL: 0 RWTS: 0 EL: 0
302_c1	5696	5696	5578	5578	H454							No edit. PL: 5 RS: 20 RL: 0 RWTS: 0 EL: 0
302_c1	5706	5706	5588	5588	H454							No edit. PL: 3 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5721	5721	5603	5603	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5727	5727	5609	5609	H454							No edit. PL: 3 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	5735	5735	5617	5617	H454							No edit. PL: 2 RS: 23 RL: 0 RWTS: 0 EL: 0
302_c1	5779	5779	5661	5661	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5801	5801	5683	5683	H454							No edit. PL: 3 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5809	5809	5691	5691	H454							No edit. PL: 1 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	5823	5823	5705	5705	H454							No edit. PL: 3 RS: 26 RL: 0 RWTS: 0 EL: 0
302_c1	5834	5834	5716	5716	H454							No edit. PL: 4 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5856	5856	5738	5738	H454							No edit. PL: 3 RS: 24 RL: 0 RWTS: 0 EL: 0
302_c1	5857	5857	-1	-1	H454							Funny histogram No edit. PL: 0 RS: 24 RL: 2 RWTS: 0 EL: 2
302_c1	5860	5860	5741	5741	H454							No edit. PL: 1 RS: 25 RL: 0 RWTS: 0 EL: 0
302_c1	5883	5883	-1	-1	H454							Funny histogram No edit. PL: 2 RS: 24 RL: 2 RWTS: 0 EL: 2
